  30.  0.254413456  0.515174508
  30.8755798  0.260894388  0.495477974
  31.7767162  0.277149498  0.473692268
  32.7041512  0.289194822  0.432844579
  33.6586533  0.292869866  0.389166236
  34.6410141  0.2839095  0.346783757
  35.65205  0.26801306  0.311923534
  36.6925888  0.251909256  0.282703459
  37.7635002  0.234341353  0.256363302
  38.8656654  0.215166241  0.23279956
  40.  0.191916466  0.213051364
  100.  0.0884330794  0.0401609093
  105.13829  0.0779187009  0.0326793753
  110.540604  0.0684387386  0.0266952738
  116.220497  0.0597020127  0.0218959823
  122.192253  0.051457677  0.0181253366
  128.47084  0.0435977131  0.0160485022
  135.072037  0.0371807627  0.0148276147
  142.012436  0.031693019  0.0139518976
  149.309464  0.0268876422  0.0136238178
  156.981415  0.0228369888  0.0136381797
  165.047577  0.0194631964  0.0138578294
  173.528198  0.016870372  0.0142900134
  182.44458  0.0148809692  0.0145963011
  191.819107  0.0134734306  0.0147766927
  201.675339  0.0122037847  0.0146581279
  212.037994  0.0110756438  0.0146569321
  222.933121  0.0103880502  0.014667985
  234.388092  0.00995057728  0.0145197427
  246.43161  0.00981534272  0.0140308328
  259.093994  0.0095652882  0.0133568095
  272.407013  0.0092168171  0.0125512872
  286.404053  0.00877830014  0.0118100345
  301.120331  0.00835816842  0.011135147
  316.592773  0.00796506554  0.0105080893
  332.860229  0.00761174038  0.00991724711
  349.963562  0.00730116386  0.00935994275
  367.945709  0.00704346411  0.00883372035
  386.851837  0.00688097021  0.00833110139
  406.729401  0.00681558065  0.00766530866
  427.628326  0.00658135163  0.00695073558
  449.601135  0.00629679766  0.00630074833
  472.702942  0.00598181831  0.00568352034
  496.991791  0.0056252121  0.00512103224
  522.528687  0.00520125451  0.00463754637
  549.377747  0.00486171339  0.00440691318
  577.606323  0.00474399421  0.00403986126
  607.285461  0.0045322217  0.00361429481
  638.489502  0.00430135289  0.00322511094
  671.296997  0.00404519495  0.00283994875
  705.790161  0.00375699857  0.00251956913
  742.055725  0.00349888625  0.00226999586
  780.184692  0.00329683581  0.00203652121
  820.272827  0.00309223193  0.00177721656
  862.420837  0.00287370477  0.00154696836
  906.734558  0.00265839184  0.00134466833
  953.325256  0.00245243777  0.00116641761
  1002.30988  0.00225508865  0.00100955612
  1053.8114  0.00206863298  0.000870552438
  1107.95935  0.00189067586  0.000749196974
  1164.88953  0.00172344747  0.000644641812
  1224.74487  0.00156762777  0.000554562605
  1287.6759  0.00142314471  0.000476274727
  1353.84045  0.00128839188  0.000408402673
  1423.40466  0.00116330071  0.000350129034
  1496.54346  0.001047433  0.000300005981
  1573.44006  0.000939606631  0.00025655597
  1654.28809  0.000838784152  0.000219333204
  1739.29028  0.000743925979  0.000187414655
  1828.66003  0.000652672607  0.00015966424
  1922.62195  0.000560925575  0.000135957438
  2021.41174  0.000457390735  0.000115817173
  2125.27783  0.000206897108  0.000276587496
  2234.48071  0.000350074668  0.000345071254
  2349.29492  0.000406125037  0.000290429423
  2470.00854  0.000402012403  0.000244476571
  2596.92456  0.000374376395  0.00020583201
  2730.36206  0.000361156184  0.000200320588
  2870.65625  0.000344453205  0.000168375002
  3018.15894  0.000312080199  0.000141567172
  3173.24072  0.000299104315  0.000126548621
  3336.29102  0.000276423787  0.000111229812
  3507.71948  0.000257478561  9.38289668E-05
  3687.9563  0.0002372866  7.90740523E-05
  3877.4541  0.000217660607  6.65798289E-05
  4076.68872  0.000199021204  5.60156768E-05
  4286.16113  0.000181534764  4.70938794E-05
  4506.39648  0.00016526597  3.95663155E-05
  4737.94824  0.000150218853  3.32213458E-05
  4981.39746  0.000136363  2.78781281E-05
  5237.35645  0.00012364969  2.33823612E-05
  5506.46729  0.000112018664  1.96024612E-05
  5789.40527  0.000101401063  1.64268986E-05
  6086.88184  9.17266952E-05  1.37609022E-05
  6399.64355  8.29245764E-05  1.15237453E-05
  6728.47607  7.49254177E-05  9.64746323E-06
  7074.2041  6.76627678E-05  8.07471315E-06
  7437.69775  6.10726784E-05  6.75647652E-06
  7819.86865  5.50951954E-05  5.65234177E-06
  8221.67578  4.96739776E-05  4.72756437E-06
  8644.12891  4.47552557E-05  3.95331517E-06
  9088.29004  4.02882069E-05  3.30520857E-06
  9555.27246  3.62224673E-05  2.76275273E-06
  10046.25  3.25087276E-05  2.30429168E-06
  10562.4561  2.90541084E-05  1.91044182E-06
  11105.1855  2.56850853E-05  1.58297837E-06
  11675.8027  2.22300077E-05  3.43746069E-06
  12275.7393  2.1268168E-05  2.84408725E-06
  12906.502  1.93024152E-05  2.35317066E-06
  13569.6758  1.75297064E-05  2.72662464E-06
  14266.9248  1.631534E-05  2.57822649E-06
  15000.002  1.50639762E-05  2.17505135E-06
